Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	25	1.953125	0.007411755922774545	CD40, CSF2, SLC45A3, BCL2A1, HPGD, PLAT, LYL1, FUT8, PLAU, SMAD1, MEF2C, GADD45A, IGFBP3, ETV1, TRAF1, NFKB1, PML, TGFBR2, ETV7, IL6, TLX1, PPARG, NUPR1, BIRC2, BIRC3	625	143	6242	1.746013986013986	0.911542333433539	0.04239004264604389	0.03536837914025748
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	27	2.109375	0.007692420621050734	SP100, PIK3R2, HDAC9, C3, CCND3, CREB3L1, PMAIP1, JAK3, PRKACB, LYN, STAT5A, GSN, HLA-B, HLA-C, EIF2AK2, TRAF1, HLA-A, HLA-F, HLA-G, NFKB1, NFKB2, NFKBIA, CREB3, DLG1, CDK6, IRF7, IRF9	625	159	6242	1.6959396226415093	0.9193328723445497	0.04323670900797481	0.03607480015389309
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	15	1.171875	0.013628785957188595	LAMB3, ITGB5, SDC4, VWF, ITGB4, ITGA2, TNC, LAMC2, GP1BA, COL4A2, COL4A1, SDC1, ITGAV, CD47, AGRN	625	74	6242	2.0244324324324325	0.9885931176513767	0.07530481732277089	0.06283101322636098
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	8	0.625	0.017638327768368135	C3, CD40, C1S, C1R, TRIM21, TNF, HLA-DOB, C2	625	28	6242	2.8534857142857146	0.9969767116666074	0.09583491420813355	0.07996041921660221
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	9	0.703125	0.031314373294011794	CYP2J2, PTGIS, HPGD, CYP2U1, PLA2G4C, PTGS2, ALOXE3, CBR3, PTGS1	625	38	6242	2.3653894736842105	0.9999686951970103	0.16484747894538834	0.1375414548256001
KEGG_PATHWAY	hsa05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	15	1.171875	0.03135136102642355	MAP2K3, BATF2, STAT1, IFNGR2, PIK3R2, EGFR, NFKB1, NFKBIA, MAPK11, PPP3CA, NFKBIE, MYD88, MAP2K6, NFKBIB, TLR2	625	82	6242	1.8269268292682928	0.9999690824648793	0.16484747894538834	0.1375414548256001
KEGG_PATHWAY	hsa04218:Cellular senescence	23	1.7968749999999998	0.03925453467085922	MAP2K3, GADD45A, IGFBP3, HLA-B, HLA-C, PIK3R2, HLA-A, HLA-F, ETS1, HLA-G, NFKB1, ZFP36L1, TGFBR2, MAPK11, IL1A, PPP3CA, CCND3, IL6, CDK6, CAPN2, NBN, SQSTM1, MAP2K6	625	149	6242	1.541648322147651	0.9999978604624477	0.20312663972539852	0.16947989572180489
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	39	3.046875	0.043769782069927606	CSF3, CSF1, ITGB5, ITGB4, PDGFB, TNC, LAMC2, PIK3R2, EFNA5, EGFR, FGF5, CCND3, GNG2, CREB3L1, KDR, ITGAV, JAK3, PCK2, MAGI1, ANGPT2, LAMB3, VWF, NOS3, ITGA2, VEGFC, PGF, NFKB1, VEGFA, EFNA1, FGF16, CREB3, IL6, CDK6, COL4A2, COL4A1, IL7, DDIT4, IL3RA, TLR2	625	288	6242	1.3524333333333334	0.9999995393583679	0.22295232741869375	0.18602157379719234
KEGG_PATHWAY	hsa05222:Small cell lung cancer	15	1.171875	0.048703470470522564	LAMB3, GADD45A, ITGA2, LAMC2, PIK3R2, TRAF1, PTGS2, NFKB1, NFKBIA, CDK6, COL4A2, COL4A1, ITGAV, BIRC2, BIRC3	625	87	6242	1.7219310344827585	0.9999999146924566	0.24132442849778574	0.20135044340919547
KEGG_PATHWAY	hsa05131:Shigellosis	30	2.34375	0.04885709288605478	RNF31, CSF2, FOXO6, PIK3R2, FNBP1L, TNF, EGFR, C3, CCL5, TIFA, CASP1, CAPN2, CYTH1, FNBP1, IL1R1, RIPK2, PRKCD, NFKB1, NFKBIA, MAPK11, TNIP1, IL1B, TAB2, UBE2V1, PLCD3, MYL9, SQSTM1, MYD88, PFN2, NFKBIB	625	212	6242	1.4132830188679246	0.9999999190676406	0.24132442849778574	0.20135044340919547
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	26	2.03125	0.05228837458961623	RALA, RGS14, CSF1, PDGFB, PIK3R2, EFNA5, GNAI1, EGFR, RASGRP3, FGF5, KDR, MAP2K6, MAGI1, MAP2K3, ANGPT2, VEGFC, PGF, VEGFA, EFNA1, MAPK11, FGF16, ADORA2B, ID1, LCP2, RAPGEF5, PFN2	625	179	6242	1.4506547486033519	0.9999999750859787	0.2506766193561013	0.20915349835846492
KEGG_PATHWAY	hsa04820:Cytoskeleton in muscle cells	26	2.03125	0.05228837458961623	ITGB5, SDC4, ITGB4, FHL2, FHL3, ENO2, NID2, SYNE1, PDLIM3, LMNA, ITGAV, FLNC, SPTAN1, DSP, COL27A1, ITGA2, BGN, AMPD3, FMNL3, FMNL1, COL4A2, COL4A1, SDC1, AGRN, MYL9, FBN1	625	179	6242	1.4506547486033519	0.9999999750859787	0.2506766193561013	0.20915349835846492
KEGG_PATHWAY	hsa05152:Tuberculosis	22	1.7187500000000002	0.06189072903983464	CD74, KSR1, STAT1, RIPK2, IFNGR2, SPHK1, NOD2, TNF, CTSS, NFKB1, C3, MAPK11, IL1A, PPP3CA, IL6, CR1L, IRAK2, IL1B, IL12A, HLA-DOB, MYD88, TLR2	625	148	6242	1.4845837837837839	0.9999999990992225	0.29241127053603033	0.24397504780920323
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	18	1.40625	0.06384372450042639	EDN1, NOS3, MMP1, VEGFC, PIK3R2, EGFR, GNAI1, NFKB1, TGFBR2, VEGFA, NFKBIA, MAPK11, CREB3, GNG2, COL4A2, COL4A1, CREB3L1, PRKACB	625	115	6242	1.5632139130434781	0.9999999995433715	0.2973293455305572	0.24807847234451394
KEGG_PATHWAY	hsa04510:Focal adhesion	26	2.03125	0.06481276222965601	ITGB5, ITGB4, PDGFB, TNC, LAMC2, PIK3R2, EGFR, MYLK, CCND3, KDR, CAPN2, ITGAV, LAMB3, VWF, CAV2, ITGA2, VEGFC, EMP1, PARVB, PGF, VEGFA, COL4A2, COL4A1, MYL9, BIRC2, BIRC3	625	183	6242	1.4189464480874316	0.9999999996742126	0.2975909927727868	0.24829677924600613
KEGG_PATHWAY	hsa05219:Bladder cancer	8	0.625	0.07039856097243606	MMP1, DAPK1, DAPK2, DAPK3, EGFR, TYMP, VEGFA, HBEGF	625	37	6242	2.1593945945945947	0.9999999999537882	0.31874903995852993	0.26595011922920286
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	10	0.78125	0.08514931349378939	MAPK11, PPP3CA, NOS3, SH2D2A, SPHK1, PLA2G4C, KDR, PIK3R2, PTGS2, VEGFA	625	54	6242	1.8494814814814817	0.9999999999997488	0.38025583834212795	0.31726867493576316
